Elapsed,Date,Time,Pitch,Roll,Heading,Latitude,Longitude,Altitude,Next WP,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:ID,GAS:Methane,GAS:Status
1.76358E+12,11/19/2025,47:32.5,-0.29,-1.46,0.81,40.4604241,-109.5649797,6.59,,0.53,OFF,,,,8.49,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:32.6,-0.29,-1.47,0.8,40.46042415,-109.5649803,6.59,,0.57,OFF,,,,8.48,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:32.7,-0.26,-1.47,0.79,40.4604242,-109.5649809,6.59,,0.61,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:32.8,-0.22,-1.4,0.81,40.46042424,-109.5649815,6.6,,0.65,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,3,1
1.76358E+12,11/19/2025,47:32.9,-0.19,-1.25,0.83,40.46042413,-109.5649822,6.6,,0.69,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.0,-0.2,-0.93,0.85,40.46042416,-109.564983,6.6,,0.73,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.1,-0.24,-0.24,0.89,40.46042423,-109.5649841,6.6,,0.75,OFF,,,,8.44,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.2,-0.25,0.9,0.9,40.46042426,-109.564985,6.6,,0.77,OFF,,,,8.44,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.3,-0.24,1.53,0.89,40.46042447,-109.5649858,6.6,,0.76,OFF,,,,8.43,v1:altimeter:LIGHTWARESF30D:0,26,1
1.76358E+12,11/19/2025,47:33.4,-0.21,1.92,0.87,40.46042453,-109.5649868,6.6,,0.75,OFF,,,,8.44,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.5,-0.04,2.04,0.87,40.46042441,-109.5649878,6.59,,0.73,OFF,,,,8.44,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.6,0.15,2,0.89,40.46042443,-109.5649886,6.6,,0.71,OFF,,,,8.43,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.7,0.26,1.95,0.92,40.4604245,-109.5649893,6.59,,0.7,OFF,,,,8.42,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:33.8,0.12,2.08,0.96,40.46042451,-109.5649899,6.59,,0.69,OFF,,,,8.42,v1:altimeter:LIGHTWARESF30D:0,16,1
1.76358E+12,11/19/2025,47:33.9,-0.3,4.37,1.1,40.46042456,-109.5649908,6.59,,0.65,OFF,,,,8.43,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.0,-0.77,6.95,1.06,40.46042457,-109.5649916,6.59,,0.56,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.1,-0.96,7.55,0.93,40.46042447,-109.5649923,6.59,,0.47,OFF,,,,8.44,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.2,-0.92,6.73,0.81,40.46042448,-109.5649927,6.59,,0.35,OFF,,,,8.43,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.3,-0.82,5.56,0.75,40.46042448,-109.5649928,6.59,,0.28,OFF,,,,8.42,v1:altimeter:LIGHTWARESF30D:0,12,1
1.76358E+12,11/19/2025,47:34.4,-0.61,3.56,0.75,40.4604245,-109.5649931,6.59,,0.2,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.5,-0.4,2.27,0.78,40.46042453,-109.5649934,6.59,,0.18,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.6,-0.23,1.69,0.85,40.46042455,-109.5649935,6.59,,0.16,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.7,-0.1,1.65,0.89,40.46042452,-109.5649936,6.59,,0.16,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:34.8,0.01,1.82,0.93,40.46042453,-109.5649937,6.59,,0.15,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,7,1
1.76358E+12,11/19/2025,47:34.9,0.11,2.06,0.94,40.46042447,-109.564994,6.59,,0.13,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.0,0.32,2.04,0.92,40.46042446,-109.5649941,6.59,,0.12,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.1,0.48,1.89,0.9,40.46042457,-109.5649942,6.59,,0.11,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.2,0.62,1.67,0.89,40.46042454,-109.5649943,6.59,,0.11,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.3,0.75,1.49,0.88,40.46042447,-109.5649942,6.59,,0.11,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,5,1
1.76358E+12,11/19/2025,47:35.4,0.84,1.45,0.88,40.46042441,-109.5649943,6.59,,0.13,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.5,0.93,1.48,0.88,40.46042434,-109.5649945,6.59,,0.14,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.6,1.02,1.48,0.87,40.46042424,-109.5649946,6.59,,0.16,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.7,1.12,1.46,0.86,40.46042403,-109.5649945,6.59,,0.18,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:35.8,1.16,1.42,0.86,40.46042391,-109.5649946,6.59,,0.2,OFF,,,,8.42,v1:altimeter:LIGHTWARESF30D:0,10,1
1.76358E+12,11/19/2025,47:35.9,1.21,1.47,0.85,40.46042377,-109.5649948,6.59,,0.23,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.0,1.21,1.55,0.82,40.46042358,-109.5649949,6.59,,0.25,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.1,1.18,1.63,0.81,40.46042353,-109.5649949,6.59,,0.27,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.2,1.11,1.72,0.77,40.46042331,-109.5649949,6.59,,0.29,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.3,0.97,1.74,0.73,40.46042306,-109.5649951,6.58,,0.31,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,1,1
1.76358E+12,11/19/2025,47:36.4,0.83,1.73,0.71,40.4604228,-109.5649952,6.58,,0.33,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.5,0.67,1.75,0.7,40.46042246,-109.5649951,6.58,,0.35,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.6,0.53,1.76,0.68,40.4604221,-109.5649952,6.58,,0.36,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.7,0.52,1.75,0.66,40.46042188,-109.5649952,6.58,,0.37,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:36.8,0.58,1.73,0.65,40.46042163,-109.5649952,6.58,,0.38,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,8,1
1.76358E+12,11/19/2025,47:36.9,0.63,1.67,0.65,40.46042131,-109.5649954,6.58,,0.4,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.0,0.65,1.55,0.64,40.46042097,-109.5649954,6.58,,0.42,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.1,0.61,1.5,0.65,40.46042056,-109.5649954,6.58,,0.43,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.2,0.58,1.57,0.66,40.4604202,-109.5649954,6.58,,0.44,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.3,0.63,1.59,0.68,40.46041979,-109.5649953,6.58,,0.45,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,19,1
1.76358E+12,11/19/2025,47:37.4,0.66,1.58,0.67,40.4604194,-109.5649953,6.58,,0.46,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.5,0.66,1.56,0.66,40.46041908,-109.5649954,6.58,,0.48,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.6,0.61,1.54,0.67,40.46041868,-109.5649955,6.58,,0.49,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.7,0.55,1.51,0.67,40.46041813,-109.5649954,6.58,,0.5,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:37.8,0.47,1.49,0.68,40.46041779,-109.5649954,6.58,,0.51,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,8,1
1.76358E+12,11/19/2025,47:37.9,0.36,1.45,0.67,40.46041743,-109.5649955,6.57,,0.51,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.0,0.33,1.45,0.69,40.460417,-109.5649955,6.57,,0.52,OFF,,,,8.35,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.1,0.35,1.52,0.69,40.46041653,-109.5649955,6.57,,0.53,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.2,0.39,1.48,0.69,40.46041609,-109.5649955,6.57,,0.54,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.3,0.42,1.45,0.71,40.46041563,-109.5649956,6.57,,0.54,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,16,1
1.76358E+12,11/19/2025,47:38.4,0.44,1.51,0.71,40.46041508,-109.5649956,6.57,,0.55,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.5,0.46,1.52,0.73,40.46041474,-109.5649958,6.57,,0.55,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.6,0.5,1.55,0.75,40.46041428,-109.5649958,6.57,,0.56,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.7,0.51,1.61,0.75,40.46041378,-109.5649957,6.57,,0.57,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:38.8,0.53,1.63,0.76,40.4604134,-109.5649957,6.57,,0.57,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,3,1
1.76358E+12,11/19/2025,47:38.9,0.56,1.61,0.77,40.46041281,-109.5649959,6.57,,0.58,OFF,,,,8.35,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.0,0.56,1.57,0.79,40.46041231,-109.5649959,6.57,,0.59,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.1,0.58,1.62,0.81,40.46041188,-109.5649958,6.57,,0.59,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.2,0.61,1.66,0.83,40.46041128,-109.5649958,6.57,,0.6,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.3,0.6,1.66,0.84,40.46041076,-109.564996,6.56,,0.61,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,1,1
1.76358E+12,11/19/2025,47:39.4,0.6,1.59,0.84,40.46041013,-109.564996,6.56,,0.62,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.5,0.6,1.52,0.84,40.4604096,-109.5649959,6.56,,0.62,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.6,0.55,1.45,0.83,40.46040906,-109.5649959,6.57,,0.63,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.7,0.52,1.4,0.81,40.46040856,-109.564996,6.56,,0.63,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:39.8,0.49,1.38,0.79,40.46040812,-109.5649961,6.56,,0.64,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,23,1
1.76358E+12,11/19/2025,47:39.9,0.5,1.35,0.77,40.46040753,-109.564996,6.57,,0.65,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.0,0.53,1.35,0.77,40.46040697,-109.564996,6.57,,0.65,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.1,0.57,1.38,0.77,40.46040621,-109.564996,6.57,,0.66,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.2,0.55,1.51,0.79,40.46040563,-109.564996,6.57,,0.66,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.3,0.55,1.53,0.78,40.46040535,-109.564996,6.57,,0.67,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,8,1
1.76358E+12,11/19/2025,47:40.4,0.53,1.52,0.77,40.46040466,-109.564996,6.57,,0.67,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.5,0.49,1.51,0.79,40.4604041,-109.564996,6.57,,0.68,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.6,0.38,1.47,0.81,40.46040352,-109.564996,6.58,,0.68,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.7,0.32,1.46,0.82,40.46040281,-109.564996,6.58,,0.68,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:40.8,0.23,1.52,0.84,40.46040233,-109.564996,6.57,,0.69,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,9,1
1.76358E+12,11/19/2025,47:40.9,0.14,1.47,0.84,40.46040176,-109.5649959,6.57,,0.69,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.0,-0.01,1.51,0.86,40.46040117,-109.5649959,6.58,,0.69,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.1,-0.23,1.68,0.86,40.46040053,-109.5649959,6.58,,0.68,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.2,-0.37,1.89,0.86,40.46039994,-109.5649959,6.58,,0.68,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.3,-0.55,2.43,0.85,40.4603994,-109.5649959,6.58,,0.67,OFF,,,,8.38,v1:altimeter:LIGHTWARESF30D:0,6,1
1.76358E+12,11/19/2025,47:41.4,-0.64,3.18,0.84,40.46039871,-109.5649958,6.58,,0.66,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.5,-0.65,3.65,0.79,40.4603983,-109.5649957,6.58,,0.65,OFF,,,,8.35,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.6,-0.7,3.97,0.78,40.46039776,-109.5649956,6.58,,0.64,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.7,-0.76,4.27,0.75,40.46039716,-109.5649954,6.58,,0.64,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:41.8,-0.77,4.56,0.76,40.46039674,-109.5649952,6.58,,0.65,OFF,,,,8.37,v1:altimeter:LIGHTWARESF30D:0,14,1
1.76358E+12,11/19/2025,47:41.9,-0.75,4.99,0.78,40.46039618,-109.5649949,6.58,,0.66,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.0,-0.77,5.47,0.8,40.46039568,-109.5649945,6.58,,0.68,OFF,,,,8.36,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.1,-0.82,5.77,0.8,40.46039521,-109.564994,6.58,,0.71,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.2,-0.82,5.91,0.8,40.46039474,-109.5649935,6.58,,0.74,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.3,-0.78,6,0.81,40.46039438,-109.5649929,6.58,,0.78,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,17,1
1.76358E+12,11/19/2025,47:42.4,-0.76,6.03,0.83,40.46039393,-109.5649922,6.58,,0.83,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.5,-0.77,5.85,0.8,40.46039348,-109.5649914,6.58,,0.88,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.6,-0.8,5.55,0.81,40.46039306,-109.5649905,6.58,,0.93,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.7,-0.79,5.14,0.8,40.46039251,-109.5649894,6.58,,0.97,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:42.8,-0.76,4.79,0.82,40.46039219,-109.5649886,6.58,,1.01,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,28,1
1.76358E+12,11/19/2025,47:42.9,-0.65,4.58,0.85,40.46039189,-109.5649874,6.58,,1.05,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.0,-0.61,4.55,0.87,40.46039152,-109.5649862,6.58,,1.08,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.1,-0.63,4.31,0.83,40.46039102,-109.564985,6.58,,1.12,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.2,-0.64,3.86,0.81,40.46039066,-109.5649837,6.59,,1.14,OFF,,,,8.39,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.3,-0.68,3.45,0.79,40.46039038,-109.5649828,6.59,,1.16,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,22,1
1.76358E+12,11/19/2025,47:43.4,-0.71,2.89,0.75,40.46039004,-109.5649815,6.59,,1.18,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.5,-0.72,2.31,0.73,40.46038972,-109.5649798,6.59,,1.19,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.6,-0.68,1.81,0.71,40.46038941,-109.5649784,6.59,,1.19,OFF,,,,8.4,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.7,-0.66,1.44,0.7,40.46038911,-109.5649771,6.59,,1.18,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:43.8,-0.67,1.09,0.69,40.46038888,-109.564976,6.59,,1.16,OFF,,,,8.41,v1:altimeter:LIGHTWARESF30D:0,10,1
1.76358E+12,11/19/2025,47:43.9,-1.08,-0.59,0.65,40.46038867,-109.5649745,6.59,,1.13,OFF,,,,8.43,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.0,-2.15,-4.54,0.6,40.46038841,-109.5649732,6.59,,1.07,OFF,,,,8.49,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.1,-2.76,-6.86,0.77,40.46038819,-109.5649721,6.59,,0.95,OFF,,,,8.55,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.2,-2.93,-7.6,0.96,40.46038801,-109.5649711,6.59,,0.79,OFF,,,,8.54,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.3,-2.56,-6.29,1.09,40.46038799,-109.5649706,6.58,,0.63,OFF,,,,8.53,v1:altimeter:LIGHTWARESF30D:0,13,1
1.76358E+12,11/19/2025,47:44.4,-2.01,-4.07,1.16,40.46038779,-109.5649697,6.59,,0.51,OFF,,,,8.48,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.5,-1.57,-2.29,1.07,40.46038771,-109.5649692,6.59,,0.43,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.6,-1.19,-1.36,0.97,40.46038765,-109.5649687,6.59,,0.36,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.7,-1.01,-1.09,0.89,40.46038758,-109.5649684,6.59,,0.32,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:44.8,-1.03,-1.19,0.85,40.46038755,-109.5649682,6.59,,0.28,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,12,1
1.76358E+12,11/19/2025,47:44.9,-1.17,-1.37,0.85,40.46038757,-109.5649678,6.59,,0.21,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.0,-1.16,-0.87,0.85,40.46038756,-109.5649676,6.59,,0.16,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.1,-1.04,-0.38,0.87,40.46038759,-109.5649674,6.6,,0.13,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.2,-0.79,0.37,0.85,40.4603876,-109.5649673,6.6,,0.09,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.3,-0.62,0.75,0.83,40.46038771,-109.5649673,6.6,,0.07,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,12,1
1.76358E+12,11/19/2025,47:45.4,-0.51,1.08,0.81,40.46038775,-109.5649672,6.6,,0.05,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.5,-0.51,1.41,0.8,40.46038763,-109.5649671,6.6,,0.04,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.6,-0.53,1.58,0.78,40.46038765,-109.564967,6.6,,0.04,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.7,-0.52,1.72,0.8,40.4603878,-109.564967,6.6,,0.05,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:45.8,-0.47,1.89,0.8,40.46038782,-109.5649669,6.6,,0.06,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,25,1
1.76358E+12,11/19/2025,47:45.9,-0.46,2.03,0.8,40.46038775,-109.5649669,6.6,,0.07,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.0,-0.5,2.19,0.8,40.46038778,-109.5649668,6.6,,0.08,OFF,,,,8.44,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.1,-0.54,2.33,0.8,40.46038788,-109.5649666,6.6,,0.1,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.2,-0.57,2.46,0.78,40.46038792,-109.5649664,6.6,,0.12,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.3,-0.6,2.58,0.77,40.46038801,-109.5649664,6.6,,0.14,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,46,1
1.76358E+12,11/19/2025,47:46.4,-0.68,2.68,0.75,40.46038806,-109.5649662,6.6,,0.17,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.5,-0.66,2.71,0.71,40.46038799,-109.564966,6.6,,0.19,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.6,-0.61,2.72,0.71,40.46038802,-109.5649657,6.6,,0.22,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.7,-0.59,2.77,0.72,40.46038797,-109.5649653,6.6,,0.24,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:46.8,-0.52,2.88,0.73,40.46038799,-109.564965,6.6,,0.26,OFF,,,,8.46,v1:altimeter:LIGHTWARESF30D:0,6,1
1.76358E+12,11/19/2025,47:46.9,-0.45,3,0.77,40.46038811,-109.5649649,6.6,,0.29,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:47.0,-0.34,3.1,0.79,40.46038806,-109.5649644,6.6,,0.32,OFF,,,,8.45,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:47.1,-0.29,3.21,0.83,40.46038809,-109.5649641,6.6,,0.34,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:47.2,-0.25,3.24,0.85,40.46038811,-109.5649637,6.6,,0.37,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:47.3,-0.27,3.16,0.84,40.46038819,-109.5649633,6.6,,0.4,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,12,1
1.76358E+12,11/19/2025,47:47.4,-0.37,3.17,0.85,40.46038823,-109.5649627,6.6,,0.44,OFF,,,,8.47,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:47.5,-0.42,3.16,0.83,40.46038814,-109.5649622,6.6,,0.46,OFF,,,,8.48,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,47:47.6,-0.45,3.08,0.81,40.46038816,-109.5649617,6.6,,0.49,OFF,,,,8.49,v1:altimeter:LIGHTWARESF30D:0,,
